player_age,b_k_pct,b_bb_pct,ops,exit_velocity_avg,launch_angle_avg,barrel_batted_rate,solidcontact_pct,hard_hit_pct,z_swing_pct,z_swing_miss_pct,oz_swing_pct,oz_swing_miss_pct,oz_contact_pct,iz_contact_pct
25,21.9,4.8,76.7,87.6,9.2,1.9,5.6,31.6,66.2,16.5,37.7,28.4,71.6,83.5
26,26.1,12.4,78.5,89.7,7.7,5.7,6.6,36.3,65.1,24.5,28.8,48.2,51.8,75.5
25,20.4,4,72.7,88.9,3.8,6.3,3.6,34.7,71.6,14.3,40.2,41.6,58.4,85.7
25,21.2,4.7,77.3,89.9,15.3,7.7,6.4,36.6,67.8,14.7,39,30.2,69.8,85.3
24,28.6,16.5,79.2,88.9,20.1,9,6.9,39.9,60.2,18,13.6,59.1,40.9,82
26,23,13,85.6,89.2,16,11.9,5.2,39.2,70.7,21.1,25,40.6,59.4,78.9
24,17.1,6.7,86.9,86.7,13.1,3.8,5.1,24.1,68.3,11,36.3,42.4,57.6,89
27,26.2,10.8,92.1,92.6,15.5,16.9,8.2,50.1,68.1,20.7,24.2,60.2,39.8,79.2
32,32.4,5.9,61.7,92.2,13.7,11.5,5.3,46,68.1,25.5,30.2,57.5,42.5,74.5
27,24.2,6.9,79.7,85.1,14.4,4.6,4.6,31.1,71,18.9,26.8,48.6,51.4,81.1
25,28.5,6.5,80.6,88.5,15.4,10.8,6.3,36.1,67.6,20.9,21.1,69.2,30.8,79.1
25,17.4,5.8,75.6,88,14.7,4.1,6.3,34.2,75.3,13.2,27.6,49.2,50.8,86.8
27,23.8,5.4,70.6,90.9,8.5,8.2,7,44.4,74.5,17.7,29.2,45.8,54.2,82.3
26,21,2.9,86.5,88.3,8.7,5.1,5.9,37.6,75.3,12.3,43.6,43.2,56.8,87.7
24,27.2,10.6,68.3,88.1,15,5,5,33.1,64,16.1,22.2,44.1,55.9,83.9
25,15.7,6.8,84.8,89.7,17.6,6.2,6.6,40.7,70.5,10.9,28.9,27.5,72.5,89.1
27,27.9,7.7,63.8,88.9,19.5,6.5,5.2,32.3,69,22.6,28.3,52.8,47.2,77.4
24,21,10.9,68.2,85,12.3,3.4,3.4,24.8,65.3,16.8,18.7,37.5,62.5,83.2
27,32.4,5,72.5,89.5,16.9,11.2,7.7,40.8,70.3,25,33.8,57.6,42.4,75
28,31.5,5.6,68.6,86.4,11.1,5.3,3.3,30,67,23.2,32.8,50.6,49.4,76.8
28,24.2,11.4,99.5,91.1,15.3,15.5,10.6,50,53.7,14.4,17.4,51.9,48.1,85.6
25,26.9,7.3,68.4,85.8,13.3,3.7,4.2,26.2,59.9,15.2,19.7,48.1,51.9,84.8
27,17.6,5.6,69.6,84.4,13.6,1.2,3.5,19.4,54.8,14,34.6,31.6,68.4,86
25,26.4,6.9,69.4,86.7,15.2,6.6,6.6,31.9,64.5,17.5,27,48.2,51.8,82.5
24,35.1,6.6,72.3,89.1,19.3,6.8,8,37.2,69.6,28.9,35.7,62.3,37.7,71.1
24,30.8,11.1,72.9,89.5,16.4,10.4,6.6,39.6,66.5,23.5,21.6,46.9,53.1,76.5
24,22.3,9.6,88.1,88.3,15.1,7.5,8.3,34.8,70.2,18.5,30.5,40.9,59.1,81.5
24,28.4,7.1,74.2,90.7,14,13.2,7.4,41.6,63.4,21.3,37.2,45.3,54.7,78.7
24,21.5,11.2,73.5,90,16.5,4,10.4,38.1,58,15.4,22,40,60,84.6
25,25.9,10.2,68.6,86.9,12.8,5.9,4.4,27.9,66.7,18.8,28.1,43.6,56.4,81.3
24,23,5.3,75.4,88.4,19.7,4.7,7,29.8,69.8,21.1,45.8,31.4,68.6,78.9
24,18.9,4.7,75.4,89.4,8.9,4.2,4.6,39.5,69.2,14.3,36,41.3,58.7,85.7
24,26.2,7.9,73.3,88.5,10.8,8.4,7.1,35.6,69,18.3,24.7,52.1,47.9,81.7
25,22.8,9.6,77.2,89.1,17.3,8.1,7.6,37.8,76.8,20.9,29.5,35,65,79.1
29,26.1,7.8,79.1,89.1,4.5,9.6,5.9,40.4,64.3,16.8,34.5,34,66,83.2
24,20.6,8.1,63.9,88.9,16.3,5.9,5.6,40,70.6,15.7,25.3,32.8,67.2,84.3
27,13.2,6.2,91.6,89,13.8,4.8,7.3,36.7,83.7,13.9,38,32.2,67.8,86.1
29,24,11.5,86.5,88.7,11.3,6.3,8.4,38.9,67.2,16.4,19.4,36.5,63.5,83.6
29,28,12.9,61.2,86,12.4,3.6,6.1,30.4,61.7,18.4,23.7,35.3,64.7,81.6
22,22.7,5.7,74.2,83.3,16.7,4.8,5.5,23,70,14.3,29.1,44,56,85.7
27,17.2,10.4,90.9,91.9,15.6,9.6,5.2,45.2,61.9,14.7,20.9,41.1,58.9,85.3
22,22.9,9,71.9,89.6,4.5,6.3,5.3,36.3,61.1,14.4,30.7,35.1,64.9,85.6
29,11.3,10.5,82.3,88.3,12.1,6.4,3.2,34.2,67.1,8.8,24.9,46.5,53.5,91.2
22,22.5,10,65.5,87.3,10.1,4.4,4.4,31.4,60,18.8,24.1,36.3,63.7,81.2
23,26.6,6,82.8,91.2,9.3,12.8,7.1,47.9,71.2,22.6,33.8,49,51,77.4
23,21.4,7.9,87.1,89.1,17.7,10.1,5.4,36.5,75.6,19.9,31.3,45.1,54.9,80.1
22,30.9,5.5,62.2,84.7,18.1,1.5,4.4,25,70.5,22.1,39.8,43.5,56.5,77.9
22,29.7,6.8,54.2,87.5,4.9,1.1,4.3,27.7,63.2,21.4,24.3,49.3,50.7,78.6
22,22.9,9.9,68.4,87.1,9.3,6,4.1,29.9,63.1,19.3,24.3,38.3,61.7,80.7
26,21.9,10.9,84.8,92.7,16.4,12.1,7.3,49,62.3,19.1,22.7,36.4,63.6,80.9
24,33.2,8.1,76.6,88.7,11.4,10.5,4.1,35.5,72.1,28.2,32.6,59.4,40.6,71.8
23,24.8,5.8,71.9,87.3,5,3.7,4.3,28.8,71,17.2,30.2,53.9,46.1,82.8
26,26.8,10.5,65,90.5,13,9.1,3.9,43.7,65.1,16.4,28,45.8,54.2,83.6
26,25.6,11.5,87.1,93.5,15.5,14.5,9,51.2,65.2,21.9,23.6,43.4,56.6,78.1
23,13,6.9,81.7,89.4,8.8,5.7,6,39.7,61.2,8.8,28.9,31.2,68.8,91.2
24,27.5,7.2,91.5,93.1,12.3,12.2,7.2,47.9,66.7,20.5,29.1,53.6,46.4,79.5
25,25.9,7.8,84.6,92.8,6.8,12.2,6.5,47.1,71.5,21,30.4,40.1,59.9,79
23,26.2,10.9,73.8,87.6,16,5.4,6.3,34.6,54.3,16.8,21.4,42.1,57.9,83.2
24,29.6,7.7,77.9,91.3,13,10.6,9.6,45.2,66.9,17.7,25.3,50,50,82.3
25,25,9.6,89.8,89.8,16,13.7,5.9,38.2,74.6,20.5,30,51.5,48.5,79.5
25,24.4,4.5,69.6,88.9,15.1,5.9,8.8,42.6,70.9,14.7,26.8,48.6,51.4,85.3
25,34.6,7.6,85,91.6,19.2,16.3,7.1,46.2,77.6,27.2,30.9,64,36,72.8
25,28.8,11.3,67.9,88.4,15.3,9.9,7.7,35.3,57.7,17.5,24.1,49.3,50.7,82.5
25,9.8,8.4,73.3,83.8,9.7,0.2,2.6,17.1,48.9,5.6,22.4,19.9,80.1,94.4
25,29.4,6.8,78.8,88.4,17.8,8,9.2,38.9,71.7,23.4,31,49.7,50.3,76.6
27,33,8.9,69,88.4,19.2,6.5,7.1,36.1,64.6,23.3,24.4,41.3,58.7,76.7
25,18.8,14.8,71.8,84.7,9,1.2,3.5,16.5,54.2,10.9,16.5,17.4,82.6,89.1
20,29.6,8.1,96.9,90.4,6.7,13.2,7.5,44.1,70.5,23.1,29.8,57.7,42.3,76.9
20,17.7,8.9,77.2,89.4,6.7,7.7,6.1,38.7,69.1,15.8,28.9,41.2,58.8,84.2
21,20,16.4,94.9,92,12.5,12.3,8.7,47.8,66.6,16,20.3,44.6,55.4,84
21,23.6,6.6,93,90,10.4,8.8,4.1,43.5,72.2,19.4,36.7,33.3,66.7,80.6
24,22.2,8.4,88,89.5,9.5,6.7,5.1,41.6,72.1,15.8,28,48.2,51.8,84.2
24,17.5,4.6,85,87.4,14.2,5.3,6,33.6,66,12.3,29.4,33.7,66.3,87.7
24,21.5,11.1,88.4,88.3,6.3,9.2,3.4,32.2,63.1,15.2,21.9,42.6,57.4,84.8
23,30.7,7.2,93.8,91.4,16,13.9,7.7,50,72.9,25.4,31.8,58.8,41.2,74.6
24,12.7,4.5,59.8,85.1,3.2,1.2,0.9,19.5,68.6,11.9,27.3,24.3,75.7,88.1
22,25.5,14.1,106.7,92.2,13.3,17.2,5.4,48.9,61.8,17.2,28.6,38.5,61.5,82.8
25,27.5,4.9,77.9,86.5,14.3,4.3,6.4,36.2,68.4,19.5,37.5,35.7,64.3,80.5
